경기번호,팀명,경기날짜,결과,No.,이름,출전세트_1set,출전세트_2set,출전세트_3set,출전세트_4set,출전세트_5set,득점_득점,공격종합_시도,공격종합_성공,공격종합_공격차단,공격종합_범실,공격종합_성공률,공격종합_점유율,오픈_시도,오픈_성공,오픈_공격차단,오픈_범실,오픈_성공률,오픈_점유율,시간차_시도,시간차_성공,시간차_공격차단,시간차_범실,시간차_성공률,시간차_점유율,이동_시도,이동_성공,이동_공격차단,이동_범실,이동_성공률,이동_점유율,후위_시도,후위_성공,후위_공격차단,후위_범실,후위_성공률,후위_점유율,속공_시도,속공_성공,속공_공격차단,속공_범실,속공_성공률,속공_점유율,퀵오픈_시도,퀵오픈_성공,퀵오픈_공격차단,퀵오픈_범실,퀵오픈_성공률,퀵오픈_점유율,서브_시도,서브_성공,서브_범실,서브_성공률,서브_점유율,디그_시도,디그_성공,디그_실패,디그_범실,디그_세트당,디그_점유율,세트_시도,세트_성공,세트_범실,세트_세트당,세트_점유율,리시브_시도,리시브_정확,리시브_실패,리시브_세트당,리시브_점유율,블로킹_시도,블로킹_성공,블로킹_유효블락,블로킹_실패,블로킹_범실,블로킹_세트당,블로킹_점유율,블로킹_어시스트,벌칙_벌칙,범실_범실
329,IBK기업은행,2021-01-17,0,8,박민지 (L),11,,1,,,2,6,2,0,0,33.33,4.92,6,2,0,0,33.33,8.45,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,0,0,0.0,12.73,6,3,3,0,1.5,7.06,0,0,0,0.0,0.0,8,1,0,12.5,11.27,1,0,1,0,0,0.0,2.27,1,0,0
329,IBK기업은행,2021-01-17,0,14,조송화 (S),O,O,O,,,0,2,0,0,0,0.0,1.64,2,0,0,0,0.0,2.82,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,13,0,0,0.0,23.64,12,12,0,0,4.0,14.12,92,32,0,10.67,73.6,0,0,0,0.0,0.0,8,0,6,1,1,0.0,18.18,1,0,1
329,IBK기업은행,2021-01-17,0,3,신연경 (Li),LI,LI,LI,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,14,11,3,0,3.67,16.47,15,3,0,1.0,12.0,14,7,0,50.0,19.72,0,0,0,0,0,0.0,0.0,0,0,0
329,IBK기업은행,2021-01-17,0,17,한지현 (L),,1,,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,100.0,1.41,0,0,0,0,0,0.0,0.0,0,0,0
329,흥국생명,2021-01-17,1,17,이재영 (L),O,O,O,,,16,38,15,3,3,39.47,33.04,25,9,2,1,36.0,40.32,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,0,1,1,0.0,42.86,0,0,0,0,0.0,0.0,10,6,0,1,60.0,37.04,8,0,0,0.0,10.96,12,10,2,0,3.33,14.46,1,0,0,0.0,0.93,17,10,0,58.82,33.33,3,1,2,0,0,0.33,5.77,0,0,3
329,흥국생명,2021-01-17,1,10,김연경 (L),O,O,O,,,16,32,13,0,1,40.63,27.83,14,6,0,0,42.86,22.58,3,2,0,0,66.67,75.0,0,0,0,0,0.0,0.0,2,1,0,1,50.0,28.57,0,0,0,0,0.0,0.0,13,4,0,0,30.77,48.15,16,2,1,0.67,21.92,15,15,0,0,5.0,18.07,7,1,1,0.33,6.48,11,7,0,63.64,21.57,8,1,2,3,0,0.33,15.38,0,0,3
329,흥국생명,2021-01-17,1,19,김미연 (L),O,O,O,,,8,19,6,1,2,31.58,16.52,13,5,1,1,38.46,20.97,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,0,0,0.0,28.57,0,0,0,0,0.0,0.0,4,1,0,1,25.0,14.81,15,2,1,0.67,20.55,14,14,0,0,4.67,16.87,2,0,0,0.0,1.85,3,1,0,33.33,5.88,8,0,3,4,0,0.0,15.38,1,0,3
329,흥국생명,2021-01-17,1,11,이다영 (S),O,O,O,,,5,5,2,0,0,40.0,4.35,5,2,0,0,40.0,8.06,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,11,1,0,0.33,15.07,18,15,3,0,5.0,21.69,85,33,0,11.0,78.7,0,0,0,0.0,0.0,6,2,3,1,0,0.67,11.54,1,0,0
329,흥국생명,2021-01-17,1,13,김세영 (C),O,O,O,,,5,4,3,1,0,75.0,3.48,1,1,0,0,100.0,1.61,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,2,1,0,66.67,25.0,0,0,0,0,0.0,0.0,8,0,0,0.0,10.96,2,2,0,0,0.67,2.41,1,0,0,0.0,0.93,0,0,0,0.0,0.0,13,2,4,2,0,0.67,25.0,2,0,0
329,흥국생명,2021-01-17,1,4,이주아 (C),O,O,O,,,4,14,4,0,0,28.57,12.17,3,0,0,0,0.0,4.84,0,0,0,0,0.0,0.0,3,1,0,0,33.33,100.0,0,0,0,0,0.0,0.0,8,3,0,0,37.5,66.67,0,0,0,0,0.0,0.0,10,0,0,0.0,13.7,3,2,1,0,0.67,3.61,7,1,0,0.33,6.48,0,0,0,0.0,0.0,12,0,6,2,1,0.0,23.08,1,0,1
329,흥국생명,2021-01-17,1,15,김채연 (C),,,13,,,2,3,2,0,0,66.67,2.61,1,1,0,0,100.0,1.61,1,0,0,0,0.0,25.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,1,0,0,100.0,8.33,0,0,0,0,0.0,0.0,2,0,0,0.0,2.74,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,2,0,0,1,1,0.0,3.85,0,0,1
329,흥국생명,2021-01-17,1,8,도수빈 (Li),LI,LI,LI,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,11,8,3,0,2.67,13.25,3,1,0,0.33,2.78,20,8,0,40.0,39.22,0,0,0,0,0,0.0,0.0,0,0,0
329,흥국생명,2021-01-17,1,5,박상미 (Li),LI,LI,LI,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,7,4,3,0,1.33,8.43,2,0,0,0.0,1.85,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
329,흥국생명,2021-01-17,1,14,박현주 (L),13,10,4,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,0,0,0.0,4.11,1,1,0,0,0.33,1.2,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
330,KGC인삼공사,2021-01-20,0,13,디우프 (R),O,O,O,,,34,76,31,5,4,40.79,64.41,33,13,1,2,39.39,52.38,1,0,0,0,0.0,100.0,0,0,0,0,0.0,0.0,36,16,3,2,44.44,100.0,0,0,0,0,0.0,0.0,6,2,1,0,33.33,46.15,14,0,0,0.0,19.18,10,8,2,0,2.67,12.82,2,0,0,0.0,1.61,0,0,0,0.0,0.0,14,3,6,3,0,1.0,27.45,3,0,4
330,KGC인삼공사,2021-01-20,0,11,최은지 (L),O,O,O,,,6,13,4,1,2,30.77,11.02,11,3,1,2,27.27,17.46,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,0,0,50.0,15.38,11,2,0,0.67,15.07,11,10,1,0,3.33,14.1,5,1,0,0.33,4.03,21,9,1,38.1,29.17,4,0,3,0,1,0.0,7.84,0,0,3
330,KGC인삼공사,2021-01-20,0,12,한송이 (C),O,O,O,,,5,10,3,0,3,30.0,8.47,6,2,0,2,33.33,9.52,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,1,0,1,50.0,50.0,2,0,0,0,0.0,15.38,9,0,1,0.0,12.33,4,4,0,0,1.33,5.13,10,2,0,0.67,8.06,1,0,0,0.0,1.39,16,2,5,2,0,0.67,31.37,3,0,4
330,KGC인삼공사,2021-01-20,0,16,고의정 (L),1,O,O,,,4,7,3,1,1,42.86,5.93,4,2,1,1,50.0,6.35,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,1,0,0,33.33,23.08,11,1,0,0.33,15.07,6,5,1,0,1.67,7.69,2,0,0,0.0,1.61,16,6,0,37.5,22.22,5,0,2,3,0,0.0,9.8,0,0,1
330,KGC인삼공사,2021-01-20,0,6,박은진 (C),O,O,O,,,4,7,2,1,1,28.57,5.93,4,1,1,0,25.0,6.35,0,0,0,0,0.0,0.0,1,0,0,0,0.0,100.0,0,0,0,0,0.0,0.0,2,1,0,1,50.0,50.0,0,0,0,0,0.0,0.0,12,1,1,0.33,16.44,3,2,1,0,0.67,3.85,4,0,0,0.0,3.23,1,0,0,0.0,1.39,4,1,2,1,0,0.33,7.84,0,0,2
330,KGC인삼공사,2021-01-20,0,3,염혜선 (S),2,,2,,,2,2,1,0,0,50.0,1.69,2,1,0,0,50.0,3.17,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,1,1,0.5,5.48,5,4,1,0,2.0,6.41,19,7,1,3.5,15.32,0,0,0,0.0,0.0,1,0,0,0,1,0.0,1.96,0,0,3
330,KGC인삼공사,2021-01-20,0,1,지민경 (L),O,,,,,0,2,0,0,0,0.0,1.69,2,0,0,0,0.0,3.17,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,0,0.0,1.28,0,0,0,0.0,0.0,6,0,3,0.0,8.33,0,0,0,0,0,0.0,0.0,0,0,0
330,KGC인삼공사,2021-01-20,0,4,이예솔 (L),,,16,,,0,1,0,0,0,0.0,0.85,1,0,0,0,0.0,1.59,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0.0,1.37,5,4,1,0,4.0,6.41,2,2,0,2.0,1.61,8,3,0,37.5,11.11,2,0,1,0,0,0.0,3.92,0,0,0
330,KGC인삼공사,2021-01-20,0,5,노란 (L),,16,,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,3,1,1,0.0,4.17,0,0,0,0,0,0.0,0.0,0,0,0
330,KGC인삼공사,2021-01-20,0,9,오지영 (Li),LI,LI,LI,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,20,18,2,0,6.0,25.64,11,3,1,1.0,8.87,14,5,1,28.57,19.44,0,0,0,0,0,0.0,0.0,0,0,1
330,KGC인삼공사,2021-01-20,0,15,이선우 (L),,2,,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,0,0.0,1.28,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,0,1,0,0,0.0,1.96,0,0,0
330,KGC인삼공사,2021-01-20,0,10,채선아 (L),,11,11,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,0,0.5,1.28,0,0,0,0.0,0.0,2,1,0,50.0,2.78,0,0,0,0,0,0.0,0.0,0,0,0
330,KGC인삼공사,2021-01-20,0,2,하효림 (S),O,O,O,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,11,0,1,0.0,15.07,11,9,2,0,3.0,14.1,69,25,0,8.33,55.65,0,0,0,0.0,0.0,4,0,1,3,0,0.0,7.84,0,0,1
330,흥국생명,2021-01-20,1,17,이재영 (L),O,O,O,,,22,51,20,4,2,39.22,42.86,36,13,2,1,36.11,49.32,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,0,0,0.0,50.0,0,0,0,0,0.0,0.0,13,7,2,1,53.85,50.0,17,2,1,0.67,22.08,8,7,1,0,2.33,10.0,3,0,0,0.0,2.56,12,6,0,50.0,17.39,10,0,5,3,0,0.0,20.41,0,0,3
330,흥국생명,2021-01-20,1,10,김연경 (L),O,O,O,,,15,29,12,2,2,41.38,24.37,19,8,0,2,42.11,26.03,1,0,1,0,0.0,33.33,0,0,0,0,0.0,0.0,2,0,1,0,0.0,50.0,0,0,0,0,0.0,0.0,7,4,0,0,57.14,26.92,13,1,1,0.33,16.88,14,12,2,0,4.0,17.5,3,0,0,0.0,2.56,26,8,2,23.08,37.68,6,2,2,0,0,0.67,12.24,1,0,3
330,흥국생명,2021-01-20,1,4,이주아 (C),O,O,,,,6,5,2,0,1,40.0,4.2,1,1,0,0,100.0,1.37,0,0,0,0,0.0,0.0,3,1,0,1,33.33,42.86,0,0,0,0,0.0,0.0,1,0,0,0,0.0,16.67,0,0,0,0,0.0,0.0,9,2,0,1.0,11.69,3,1,2,0,0.5,3.75,1,0,0,0.0,0.85,0,0,0,0.0,0.0,5,2,1,0,0,1.0,10.2,0,0,1
330,흥국생명,2021-01-20,1,19,김미연 (L),O,O,O,,,5,19,5,0,2,26.32,15.97,11,2,0,2,18.18,15.07,2,1,0,0,50.0,66.67,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,2,0,0,33.33,23.08,11,0,1,0.0,14.29,14,11,3,0,3.67,17.5,1,0,0,0.0,0.85,13,5,1,30.77,18.84,3,0,1,1,0,0.0,6.12,1,0,3
330,흥국생명,2021-01-20,1,13,김세영 (C),O,O,O,,,5,6,4,0,0,66.67,5.04,2,2,0,0,100.0,2.74,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,2,0,0,50.0,66.67,0,0,0,0,0.0,0.0,10,0,0,0.0,12.99,11,9,2,0,3.0,13.75,6,3,0,1.0,5.13,1,0,1,0.0,1.45,7,1,1,3,0,0.33,14.29,2,0,0
330,흥국생명,2021-01-20,1,11,이다영 (S),O,O,O,,,4,4,2,0,1,50.0,3.36,4,2,0,1,50.0,5.48,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,10,0,2,0.0,12.99,9,6,3,0,2.0,11.25,94,35,1,11.67,80.34,0,0,0,0.0,0.0,6,2,1,1,0,0.67,12.24,0,0,4
330,흥국생명,2021-01-20,1,15,김채연 (C),,4,O,,,2,1,0,0,0,0.0,0.84,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0,0.0,16.67,0,0,0,0,0.0,0.0,4,1,0,0.5,5.19,1,1,0,0,0.5,1.25,0,0,0,0.0,0.0,0,0,0,0.0,0.0,12,1,4,6,0,0.5,24.49,0,0,0
330,흥국생명,2021-01-20,1,7,김나희 (C),,13,19,,,1,4,1,0,0,25.0,3.36,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,4,1,0,0,25.0,57.14,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0.0,1.3,4,4,0,0,2.0,5.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
330,흥국생명,2021-01-20,1,18,김다솔 (S),,,11,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,1,1,0,0,1.0,1.25,3,0,0,0.0,2.56,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
330,흥국생명,2021-01-20,1,8,도수빈 (Li),LI,LI,LI,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,7,5,1,1,1.67,8.75,3,1,0,0.33,2.56,17,9,1,47.06,24.64,0,0,0,0,0,0.0,0.0,0,0,1
330,흥국생명,2021-01-20,1,5,박상미 (Li),LI,LI,LI,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,8,7,0,1,2.33,10.0,3,1,0,0.33,2.56,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,1
330,흥국생명,2021-01-20,1,14,박현주 (L),13,,13,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,2,0,0,0.0,2.6,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
331,GS칼텍스,2021-01-22,1,13,러츠 (R),O,O,O,O,,39,79,37,5,7,46.84,49.38,33,15,3,2,45.45,47.83,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,27,11,1,4,40.74,100.0,0,0,0,0,0.0,0.0,19,11,1,1,57.89,36.54,16,1,1,0.25,15.69,12,7,5,0,1.75,10.91,2,1,0,0.25,1.25,0,0,0,0.0,0.0,8,1,5,1,0,0.25,13.79,2,0,8
331,GS칼텍스,2021-01-22,1,1,이소영 (L),O,O,O,O,,9,24,7,2,1,29.17,15.0,9,1,0,1,11.11,13.04,1,0,0,0,0.0,50.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,14,6,2,0,42.86,26.92,14,0,0,0.0,13.73,12,10,2,0,2.5,10.91,2,1,0,0.25,1.25,16,6,1,31.25,20.0,4,2,2,0,0,0.5,6.9,0,0,1
331,GS칼텍스,2021-01-22,1,10,강소휘 (L),O,O,O,,,9,23,8,1,0,34.78,14.38,11,3,1,0,27.27,15.94,1,0,0,0,0.0,50.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,11,5,0,0,45.45,21.15,14,1,2,0.33,13.73,22,17,5,0,5.67,20.0,5,0,0,0.0,3.13,33,22,1,63.64,41.25,4,0,1,3,0,0.0,6.9,1,0,2
331,GS칼텍스,2021-01-22,1,16,김유리 (C),O,O,O,O,,5,8,4,0,1,50.0,5.0,1,0,0,0,0.0,1.45,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,4,0,1,57.14,70.0,0,0,0,0,0.0,0.0,9,0,0,0.0,8.82,8,8,0,0,2.0,7.27,2,0,0,0.0,1.25,0,0,0,0.0,0.0,8,1,2,3,0,0.25,13.79,4,0,1
331,GS칼텍스,2021-01-22,1,19,유서연 (R),,1,1,O,,4,11,3,0,0,27.27,6.88,6,2,0,0,33.33,8.7,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,1,0,0,20.0,9.62,9,0,1,0.0,8.82,11,10,1,0,3.33,10.0,1,0,0,0.0,0.63,11,4,0,36.36,13.75,5,1,3,1,0,0.33,8.62,0,0,1
331,GS칼텍스,2021-01-22,1,17,문지윤 (R),,15,15,15,,4,7,4,0,0,57.14,4.38,4,2,0,0,50.0,5.8,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,2,0,0,66.67,5.77,2,0,0,0.0,1.96,2,2,0,0,0.67,1.82,0,0,0,0.0,0.0,0,0,0,0.0,0.0,7,0,5,0,0,0.0,12.07,0,0,0
331,GS칼텍스,2021-01-22,1,15,문명화 (C),O,O,O,O,,4,5,2,0,0,40.0,3.13,2,2,0,0,100.0,2.9,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,3,0,0,0,0.0,30.0,0,0,0,0,0.0,0.0,16,1,0,0.25,15.69,1,1,0,0,0.25,0.91,3,1,0,0.25,1.88,0,0,0,0.0,0.0,14,1,5,7,0,0.25,24.14,0,0,0
331,GS칼텍스,2021-01-22,1,7,안혜진 (S),O,O,O,O,,4,3,1,0,1,33.33,1.88,3,1,0,1,33.33,4.35,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,14,1,1,0.25,13.73,15,10,5,0,2.5,13.64,128,55,0,13.75,80.0,1,0,0,0.0,1.25,8,2,3,2,0,0.5,13.79,0,0,2
331,GS칼텍스,2021-01-22,1,8,김해빈 (L),16,16,16,16,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,6,0,0,0.0,5.88,1,1,0,0,0.25,0.91,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
331,GS칼텍스,2021-01-22,1,11,박혜민 (L),,,10,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,1,0.0,0.98,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,4,3,0,75.0,5.0,0,0,0,0,0,0.0,0.0,0,0,1
331,GS칼텍스,2021-01-22,1,6,이원정 (S),7,,,7,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,7,2,0,1.0,4.38,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
331,GS칼텍스,2021-01-22,1,2,이현 (S),15,,,,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,1,0,0,0.0,0.98,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
331,GS칼텍스,2021-01-22,1,4,한다혜 (Li),LI,LI,LI,LI,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,16,15,1,0,3.75,14.55,8,0,0,0.0,5.0,15,7,0,46.67,18.75,0,0,0,0,0,0.0,0.0,0,0,0
331,GS칼텍스,2021-01-22,1,12,한수진 (Li),LI,LI,LI,LI,,0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0.0,0.0,10,5,5,0,1.25,9.09,2,0,0,0.0,1.25,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0,0,0
331,현대건설,2021-01-22,0,10,루소 (L),O,O,O,O,,34,58,29,4,3,50.0,38.67,36,19,2,1,52.78,40.45,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,20,8,2,2,40.0,100.0,0,0,0,0,0.0,0.0,2,2,0,0,100.0,12.5,12,2,3,0.5,12.77,14,10,4,0,2.5,14.14,2,0,0,0.0,1.23,3,1,0,33.33,3.13,14,3,5,5,1,0.75,17.72,1,0,7
331,현대건설,2021-01-22,0,14,양효진 (C),O,O,O,O,,16,22,12,1,3,54.55,14.67,10,4,0,2,40.0,11.24,3,2,0,1,66.67,42.86,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,9,6,1,0,66.67,52.94,0,0,0,0,0.0,0.0,15,0,1,0.0,15.96,9,6,3,0,1.5,9.09,4,1,0,0.25,2.45,1,0,0,0.0,1.04,24,4,12,3,0,1.0,30.38,1,0,4
331,현대건설,2021-01-22,0,13,정지윤 (C),O,O,O,O,,13,30,12,0,0,40.0,20.0,19,8,0,0,42.11,21.35,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,8,2,0,0,25.0,47.06,3,2,0,0,66.67,18.75,20,0,2,0.0,21.28,5,4,1,0,1.0,5.05,6,0,0,0.0,3.68,0,0,0,0.0,0.0,19,1,7,7,0,0.25,24.05,0,0,2
331,현대건설,2021-01-22,0,17,고예림 (L),O,O,O,O,,7,19,7,1,1,36.84,12.67,11,4,0,1,36.36,12.36,3,1,0,0,33.33,42.86,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0.0,0.0,5,2,1,0,40.0,31.25,11,0,1,0.0,11.7,12,12,0,0,3.0,12.12,3,0,0,0.0,1.84,38,22,2,52.63,39.58,4,0,3,1,0,0.0,5.06,2,0,2
